"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"186","16042",6,19,75,6,0,0.7,41,72.8,2.9,"WGS84",52.4451,17.53071,"B13","8","U111","8","mineral","POLAND"
"187","16043",3,8,89,22.3,0,1.2,48.2,27.1,4.1,"WGS84",52.36133,17.42784,"C30","8","U120","8","mineral","POLAND"
"188","16044",5,17,78,6.4,2,0.7,51.6,76.3,0,"WGS84",52.31137,17.36041,"B14","8","U111","8","mineral","POLAND"
"189","16045",9,22,69,13.1,1,1.5,32.3,60.4,8.5,"WGS84",52.22141,17.63997,"B16","8","U111","8","mineral","POLAND"
"190","16046",6,14,79,14.6,1,1.6,31.8,82.5,9.1,"WGS84",52.29472,17.62308,"B22","8","U111","8","mineral","POLAND"
"191","16047",4,15,80,9,2,0.8,27.6,248.1,2.7,"WGS84",52.50055,17.51058,"B11","8","U111","8","mineral","POLAND"
"192","16048",5,19,76,7.1,1,0.8,43.2,81,6.5,"WGS84",52.55967,17.43167,"B13","8","U111","8","mineral","POLAND"
"193","16049",6,21,73,8.8,2,1,30,113.4,2.4,"WGS84",52.71674,17.51794,"B13","8","U111","8","mineral","POLAND"
"194","16050",10,18,72,7.3,2,0.9,23,159.7,5.3,"WGS84",52.70988,17.33814,"B13","8","U111","8","mineral","POLAND"
"195","16051",6,16,78,8.9,0,1.1,63.8,176.1,3.7,"WGS84",51.96484,17.10025,"B14","8","U111","8","mineral","POLAND"
"196","16052",7,23,69,11.2,1,1.2,46.2,176.5,7.1,"WGS84",51.8175,16.87114,"B11","8","U111","8","mineral","POLAND"
"197","16053",20,22,58,8.6,2,1,52.7,169.6,14.4,"WGS84",51.91797,17.00338,"B23","8","U111","8","mineral","POLAND"
"198","16054",3,8,89,6.3,2,0.7,32.5,46.7,0,"WGS84",52.45427,17.6507,"B32","8","U111","8","mineral","POLAND"
"199","16056",10,22,69,9.6,2,1.1,37.6,137,7.1,"WGS84",52.57903,17.96947,"B11","8","U111","8","mineral","POLAND"
"200","16057",8,17,75,10.3,8,1.2,64.2,280.2,6.4,"WGS84",52.58876,17.82267,"B16","8","U111","8","mineral","POLAND"
"201","16058",8,20,72,9.1,0,1,48.7,95.8,6.2,"WGS84",51.76804,17.09668,"B11","8","U111","8","mineral","POLAND"
"202","16059",13,20,68,16,12,1.6,196,419.3,10.6,"WGS84",51.77179,17.0414,"B11","8","U111","8","mineral","POLAND"
"203","16060",3,7,90,7.1,1,0.8,32.8,67,0,"WGS84",52.74534,17.34429,"B32","8","U111","8","mineral","POLAND"
"204","16061",2,9,89,7.3,2,0.8,40.2,34.9,3.4,"WGS84",52.75097,17.55357,"B32","8","U111","8","mineral","POLAND"
"205","16062",9,21,70,10,0,1,59.9,147.1,5.1,"WGS84",52.71181,17.87451,"B13","8","U111","8","mineral","POLAND"
"206","16063",5,14,81,6.4,0,0.7,59.4,88.4,3,"WGS84",52.74771,17.88081,"B13","8","U111","8","mineral","POLAND"
"207","16064",13,25,62,15,1,1.6,76.1,200.4,12.4,"WGS84",52.74135,17.70064,"B32","8","U111","8","mineral","POLAND"
"208","16065",2,5,93,4.4,0,0.4,35.8,61.3,0,"WGS84",52.92355,17.67347,"B16","8","U111","8","mineral","POLAND"
"209","16066",6,22,72,9.1,1,0.9,49.7,171.3,0,"WGS84",52.93754,17.73538,"B11","8","U111","8","mineral","POLAND"
"210","16067",3,11,87,7.3,0,0.8,62.2,59.4,3.6,"WGS84",52.82664,17.77582,"B18","8","U111","8","mineral","POLAND"
"211","16068",7,19,74,8.6,3,1,60.7,16.6,6.9,"WGS84",52.85243,17.92924,"B13","8","U111","8","mineral","POLAND"
"212","16069",6,10,84,50.7,6,4.8,24.2,30.9,22.8,"WGS84",52.94385,17.91667,"E20","8","U111","8","mineral","POLAND"
"213","16070",7,17,76,12.2,1,1.2,55.3,213.5,8.8,"WGS84",53.01105,17.71903,"B18","8","U111","8","mineral","POLAND"
"214","16071",7,29,64,8.5,5,1,35.1,236.2,4.3,"WGS84",52.9508,17.52858,"B22","8","U111","8","mineral","POLAND"
"215","16072",4,15,81,5.5,2,0.7,40.7,61.6,0,"WGS84",52.88121,17.48661,"B16","8","U111","8","mineral","POLAND"
"216","16073",4,13,82,13.1,1,1.3,41.5,101.2,2.9,"WGS84",52.9593,17.65255,"B14","8","U111","8","mineral","POLAND"
"217","16074",5,19,76,7.2,1,0.7,40.6,217.1,0,"WGS84",52.93151,17.25593,"B22","8","U111","8","mineral","POLAND"
"218","16076",4,20,76,9.1,0,1,43.7,89.5,4.8,"WGS84",52.95778,17.97915,"B18","8","U111","8","mineral","POLAND"
"219","16077",3,19,78,5.5,3,0.7,19.4,44.9,5.4,"WGS84",52.88441,17.99555,"B13","8","U111","8","mineral","POLAND"
"220","16078",5,16,79,8.9,0,1,40.2,747.2,5.1,"WGS84",52.7591,17.96891,"B11","8","U111","8","mineral","POLAND"
"221","16079",NA,NA,NA,355.4,8,27,25.1,153.5,193.1,"WGS84",52.96967,18.07126,"E20","8","U400","8","organic","POLAND"
"222","16080",3,5,92,28.7,1,2.5,25.9,50.6,9.5,"WGS84",53.0331,17.93302,"E20","8","U111","8","mineral","POLAND"
"223","16081",3,14,83,27.4,0,1.6,26,49.2,4.3,"WGS84",53.03822,17.5738,"C20","8","U120","8","mineral","POLAND"
"224","16083",2,5,93,4.8,0,0.7,16.7,45.2,3.3,"WGS84",53.07964,17.49089,"C20","8","U364","8","mineral","POLAND"
"225","16084",2,5,93,38.1,0,1.4,50.9,35.4,2.3,"WGS84",53.10447,17.94617,"C20","8","U120","8","mineral","POLAND"
"226","16086",2,6,92,7,0,1,53.6,71.6,3.3,"WGS84",52.14996,17.62768,"B21","8","U111","8","mineral","POLAND"
"227","16087",3,5,92,13.1,2,1,42.1,32.7,2.4,"WGS84",52.16216,17.71802,"E30","8","U112","8","mineral","POLAND"
"228","16088",3,5,92,13.7,0,0.7,37.1,31.4,2.3,"WGS84",52.10669,17.73778,"C20","8","U120","8","mineral","POLAND"
"229","16089",14,18,68,11.1,0,1.2,29.4,137.5,10.1,"WGS84",51.87111,18.01868,"B16","8","U111","8","mineral","POLAND"
"230","16090",3,10,87,18.2,0,0.9,13.7,35.8,3.6,"WGS84",51.91658,17.88047,"C30","8","U120","8","mineral","POLAND"
"231","16091",8,43,49,11.4,0,1.1,44.3,158.2,6.4,"WGS84",51.92047,17.82262,"B43","8","U111","8","mineral","POLAND"
"232","16092",11,37,52,10,1,1,152.3,564.1,11.1,"WGS84",51.73256,17.96433,"B21","8","U111","8","mineral","POLAND"
"233","16093",8,21,70,7.8,1,0.9,89.1,323.6,7.5,"WGS84",51.88858,17.75856,"B18","8","U111","8","mineral","POLAND"
"234","16094",6,74,20,10.1,0,1,43.4,114.9,4.3,"WGS84",51.74598,18.25888,"B18","8","U111","8","mineral","POLAND"
"235","16095",3,13,84,27.6,0,1.4,18.1,38.9,3.1,"WGS84",51.81737,18.27198,"C30","8","U120","8","mineral","POLAND"
"236","16096",2,9,89,20.1,0,1,12.5,25.1,3.6,"WGS84",51.83316,18.30416,"C30","8","U120","8","mineral","POLAND"
"237","16097",3,9,88,23.6,0,1.9,15,26,3.4,"WGS84",51.92032,18.3496,"E20","8","U111","8","mineral","POLAND"
"238","16098",2,3,95,10.6,0,0.6,0,12.2,0,"WGS84",51.95805,18.32733,"C20","8","U120","8","mineral","POLAND"
"239","16099",3,12,85,13.1,1,1.1,52.8,142.7,3.8,"WGS84",51.91064,18.23067,"B55","8","U111","8","mineral","POLAND"
"240","16100",12,30,58,21.4,1,2,22.8,46.9,12.9,"WGS84",51.73821,18.11097,"B11","B13","U111","8","mineral","POLAND"
"241","16101",10,33,57,13,1,1.6,24,72.5,10.9,"WGS84",51.66684,18.09881,"B16","8","U111","8","mineral","POLAND"
"242","16102",12,33,54,19.7,0,2.1,31.6,39.9,12.1,"WGS84",51.54953,18.19655,"B18","8","U111","8","mineral","POLAND"
"243","16103",4,5,91,53,1,2,21.4,43.4,6.6,"WGS84",51.58541,18.22957,"C20","8","U120","8","mineral","POLAND"
"244","16104",4,11,85,7.6,0,0.9,54.6,123.2,3.2,"WGS84",51.93453,18.14719,"B16","8","U111","8","mineral","POLAND"
"245","16105",6,40,54,7.8,1,0.9,56.4,132.5,3.6,"WGS84",52.13399,17.59554,"B16","8","U111","8","mineral","POLAND"
"246","16106",3,12,85,9.9,0,0.9,53.4,83.7,0,"WGS84",52.06627,17.52521,"B14","8","U111","8","mineral","POLAND"
"247","16107",4,19,77,6.5,0,0.9,69.9,351.6,3.5,"WGS84",52.02602,17.28406,"B32","8","U111","8","mineral","POLAND"
"248","16108",8,15,77,7.9,1,0.9,39,80.4,5.2,"WGS84",52.0569,17.67047,"B21","8","U111","8","mineral","POLAND"
"249","16109",3,6,91,9.4,0,0.9,57.9,36.9,2.4,"WGS84",51.5337,17.92988,"B14","8","U111","8","mineral","POLAND"
"250","16110",3,4,93,8.6,0,0.9,30.4,29.9,3.4,"WGS84",51.49427,17.981,"E20","8","U111","8","mineral","POLAND"
"251","16111",17,19,64,11.5,0,1.2,37.3,114.9,10.5,"WGS84",51.88578,17.52352,"B11","8","U111","8","mineral","POLAND"
"252","16112",4,14,82,10,0,0.9,67.2,23.6,3.9,"WGS84",52.09914,18.11848,"E20","8","U111","8","mineral","POLAND"
"253","16113",8,16,76,8.5,0,1,44.7,131.5,6.2,"WGS84",52.31366,17.86338,"B32","8","U111","8","mineral","POLAND"
"254","16116",6,8,86,38.1,1,3.3,28.3,39.5,10.3,"WGS84",51.55116,17.67171,"E20","8","U111","8","mineral","POLAND"
"255","16117",4,9,87,14.2,0,1.3,30.8,29.4,6.4,"WGS84",51.61594,17.50839,"B14","8","U111","8","mineral","POLAND"
"256","16118",9,17,74,15.5,17,1.4,26.7,182.1,11.8,"WGS84",52.9074,18.44918,"B54","8","U111","8","mineral","POLAND"
"257","16119",9,27,63,9.2,1,1.1,39.8,125.8,5.5,"WGS84",52.73146,18.11677,"B11","8","U111","8","mineral","POLAND"
"258","16120",3,8,89,7.2,1,0.7,68.7,73.1,2.8,"WGS84",53.22168,18.08851,"B18","8","U111","8","mineral","POLAND"
"259","16121",3,6,91,6.7,0,0.7,102.9,26.2,3.3,"WGS84",53.24934,17.67076,"B18","8","U111","8","mineral","POLAND"
"260","16123",6,21,72,10.8,0,1.2,54.3,184.3,4.6,"WGS84",53.24871,17.36902,"B51","E20","U111","8","mineral","POLAND"
"261","16124",19,22,59,35.5,171,3,0,40.7,24.4,"WGS84",52.37282,18.08007,"B54","B11","U111","8","mineral","POLAND"
"262","16125",4,21,75,9.3,1,1,35.6,87.8,3.6,"WGS84",52.33675,18.07295,"B16","8","U111","8","mineral","POLAND"
"263","16126",9,22,70,14.4,28,1.2,20.8,53.5,10.3,"WGS84",52.23797,17.93727,"B11","8","U111","8","mineral","POLAND"
"264","16128",11,17,72,33.3,125,3.3,15.9,65.9,20.9,"WGS84",52.71928,18.56151,"B11","8","U111","8","mineral","POLAND"
"265","16129",8,16,76,17.2,9,1.6,64.7,138.2,12.8,"WGS84",52.23136,17.78975,"B13","8","U111","8","mineral","POLAND"
"266","16130",18,28,55,16.7,25,1.6,34.1,315.5,14.4,"WGS84",52.88112,18.29564,"B11","8","U111","8","mineral","POLAND"
"267","16131",14,21,65,15,8,1.5,61.6,410.2,15.2,"WGS84",52.79097,18.30651,"B11","8","U111","8","mineral","POLAND"
"268","16132",11,27,63,7.4,0,0.7,46.2,107.4,6.6,"WGS84",52.65564,18.19107,"B13","8","U111","8","mineral","POLAND"
"269","16133",17,21,63,12.6,1,1.4,23.8,120.4,12.3,"WGS84",51.91426,17.383,"B22","8","U111","8","mineral","POLAND"
"270","16134",5,11,84,10.9,0,1.1,41.3,57.2,4.9,"WGS84",51.73524,17.61477,"B16","8","U111","8","mineral","POLAND"
"271","16137",12,20,68,11.5,1,1.3,41.7,172.9,6.3,"WGS84",51.75587,17.29852,"B11","8","U111","8","mineral","POLAND"
"272","16138",10,14,76,12,0,1.3,35.3,88.5,5.6,"WGS84",51.675122,17.431406,"B54","8","U111","8","mineral","POLAND"
"273","16139",3,8,90,41.4,0,1.6,42.3,23,4.6,"WGS84",51.6033,17.419,"C20","8","U400","8","mineral","POLAND"
"274","16140",12,24,63,12.3,2,1.4,106.5,466.3,6.9,"WGS84",51.7801,17.1852,"B42","8","U111","8","mineral","POLAND"
"275","16142",4,16,79,7.9,0,0.8,20.6,57.3,4.1,"WGS84",52.49371,18.16158,"B13","8","U111","8","mineral","POLAND"
"276","16143",13,21,66,20.5,0,1.5,13.5,93.3,9.3,"WGS84",52.57109,18.08686,"C30","8","U120","8","mineral","POLAND"
"277","16144",4,23,74,13.4,1,1.1,34.3,65.7,2.3,"WGS84",52.47947,18.36654,"E20","8","U400","8","mineral","POLAND"
"278","16145",9,15,76,25.3,67,2.4,63,161.6,19.6,"WGS84",52.65687,18.66821,"B11","8","U111","8","mineral","POLAND"
"279","16146",9,10,81,42.4,19,3.7,27.2,129.6,26.2,"WGS84",52.43802,17.91311,"B37","8","U111","8","mineral","POLAND"
"280","16147",16,74,10,12.3,0,1.3,18,116,9.1,"WGS84",49.79653,21.17333,"C10","8","U400","8","mineral","POLAND"
"281","16148",10,86,4,13.9,0,1.4,0,79.1,4.1,"WGS84",49.81155,21.205,"E20","8","U111","8","mineral","POLAND"
"282","16149",17,81,2,14.2,1,1.5,17.1,73.2,12.1,"WGS84",50.20268,20.13522,"B13","8","U111","8","mineral","POLAND"
"283","16150",19,79,2,17.4,1,1.8,80.6,209.1,15.5,"WGS84",50.22578,20.28183,"B13","8","U111","8","mineral","POLAND"
"284","16151",16,81,3,14.1,13,1.6,48,125,15.7,"WGS84",50.28415,20.23782,"B21","8","U111","8","mineral","POLAND"
"285","16152",12,85,3,14,1,1.4,18.4,70.5,9.1,"WGS84",49.964,20.16852,"B13","8","U111","8","mineral","POLAND"
"286","16153",14,81,5,13.6,1,1.6,20.3,206.8,9.1,"WGS84",49.93762,19.85346,"B54","8","U111","8","mineral","POLAND"
"287","16154",17,78,5,16.5,2,1.9,20.8,246,12.5,"WGS84",49.98929,20.08956,"E10","8","U400","8","mineral","POLAND"
"288","16155",14,69,16,10.3,0,1.2,35.8,81.6,9.9,"WGS84",49.84649,20.84698,"B16","8","U111","8","mineral","POLAND"
"289","16156",16,78,6,13.3,0,1.4,22.5,104.8,8.3,"WGS84",49.96174,20.39376,"B11","8","U111","8","mineral","POLAND"
"290","16157",19,74,7,9.4,0,1.2,11.8,116.4,7.7,"WGS84",49.78963,21.05916,"E20","8","U111","8","mineral","POLAND"
"291","16158",15,81,4,11.2,1,1.3,29.4,147.7,11.6,"WGS84",50.29107,19.95558,"B13","8","U111","8","mineral","POLAND"
"292","16159",34,59,7,16.9,1,1.7,0,126.4,18.4,"WGS84",49.83731,20.36663,"C10","8","U400","8","mineral","POLAND"
"293","16160",61,34,5,38.4,0,3.6,34.7,244.4,33.9,"WGS84",50.04548,20.27091,"E20","8","U111","8","mineral","POLAND"
"294","16161",26,50,24,31.8,7,3,14.5,110.3,20.1,"WGS84",49.77635,20.43767,"E20","8","U111","8","mineral","POLAND"
"295","16162",33,52,15,22.7,0,2.3,0,157.6,17.1,"WGS84",49.76867,20.52025,"E30","8","U400","8","mineral","POLAND"
"296","16163",29,58,13,18.8,1,1.9,28.6,275.8,13.6,"WGS84",50.12171,20.4289,"B13","8","U111","8","mineral","POLAND"
"297","16164",4,16,81,10.7,1,0.9,67.2,62.9,3.4,"WGS84",52.15604,18.83581,"B14","8","U111","8","mineral","POLAND"
"298","16165",5,12,83,9.5,1,1.1,40,61,5.8,"WGS84",52.16956,19.13338,"B11","8","U111","8","mineral","POLAND"
"299","16166",3,14,83,7.6,1,0.7,12.7,41.3,3.5,"WGS84",50.96203,21.68618,"B54","8","U111","8","mineral","POLAND"
"300","16167",3,12,85,7.9,0,0.9,37.5,122.5,7.5,"WGS84",52.12503,19.00629,"B11","8","U111","8","mineral","POLAND"
"301","16168",5,12,84,7.8,1,0.7,53,71.5,3.7,"WGS84",52.09162,18.97016,"B11","8","U111","8","mineral","POLAND"
"302","16169",14,19,67,5.7,1,0.8,42.1,551.5,9.7,"WGS84",52.25196,19.00264,"B22","8","U111","8","mineral","POLAND"
"303","16170",5,12,83,6.5,0,0.7,10.5,29.8,6.4,"WGS84",52.23172,19.26441,"B18","8","U111","8","mineral","POLAND"
"304","16171",6,19,75,9.2,0,1.1,63.3,65.2,6.1,"WGS84",52.30309,19.27981,"B11","8","U111","8","mineral","POLAND"
"305","16172",2,11,87,9.9,1,0.7,19.4,53.4,3.3,"WGS84",52.29639,19.1301,"B14","8","U111","8","mineral","POLAND"
"306","16173",9,21,70,10,1,1.1,54.4,108.3,10.4,"WGS84",52.25635,19.18088,"B22","8","U111","8","mineral","POLAND"
"307","16174",12,17,72,14.9,1,1.7,63.2,58.5,12.8,"WGS84",52.0025,19.18731,"B21","8","U111","8","mineral","POLAND"
"308","16175",9,15,76,11.2,0,1.3,30.6,87.8,9.7,"WGS84",51.94906,19.17633,"B11","8","U111","8","mineral","POLAND"
"309","16176",2,21,77,9.5,0,1,74.7,47,3.6,"WGS84",51.84654,18.86251,"B54","8","U111","8","mineral","POLAND"
"310","16177",0,10,91,116.9,1,10,0,33.1,34,"WGS84",52.04709,19.07883,"E20","8","U111","8","mineral","POLAND"
"311","16178",3,14,83,8.8,1,0.9,66.7,60.5,3.7,"WGS84",52.03375,19.0173,"B54","8","U111","8","mineral","POLAND"
"312","16179",3,15,82,14,0,1.2,26.5,65.8,6.4,"WGS84",52.04257,18.90145,"E20","8","U111","8","mineral","POLAND"
"313","16180",19,73,9,23.6,1,2.6,12.9,65.8,15.2,"WGS84",50.09849,20.67836,"E20","8","U111","8","mineral","POLAND"
"314","16181",2,14,85,41.4,1,1,10.5,23.5,4.8,"WGS84",50.07332,20.5596,"C20","8","U120","8","mineral","POLAND"
"315","16182",22,63,14,16.9,0,1.7,11.4,98.1,15.2,"WGS84",50.00636,20.88359,"B11","8","U111","8","mineral","POLAND"
"316","16183",5,13,83,11.4,1,0.9,15.4,80.3,4.6,"WGS84",50.11023,20.93582,"B13","8","U111","8","mineral","POLAND"
"317","16184",2,10,88,41,0,2.3,12.4,23.1,5.6,"WGS84",50.10909,21.13381,"C10","8","U400","8","mineral","POLAND"
"318","16185",12,75,13,10.9,1,1.2,19.2,72.8,7.9,"WGS84",49.97523,21.01763,"B13","8","U111","8","mineral","POLAND"
"319","16186",9,84,7,10.3,0,1,17.3,83.2,7.1,"WGS84",50.04966,21.54415,"B15","8","U111","8","mineral","POLAND"
"320","16187",1,4,95,11.1,1,0.7,45.1,42.6,2.9,"WGS84",51.71742,18.89544,"B14","8","U111","8","mineral","POLAND"
"321","16188",4,15,81,9.9,0,1.1,72.3,50.2,3.4,"WGS84",51.70672,21.32181,"B15","8","U111","8","mineral","POLAND"
"322","16189",19,73,8,10.3,4,1.3,0,93.1,17.8,"WGS84",51.73099,21.44537,"B13","8","U111","8","mineral","POLAND"
"323","16190",4,17,79,7,0,0.9,21.1,51.9,3.9,"WGS84",51.71112,21.64583,"E20","8","U111","8","mineral","POLAND"
"324","16191",5,22,73,31.2,0,2.4,15.6,30.8,8.8,"WGS84",51.76997,21.60236,"C20","8","U120","8","mineral","POLAND"
"325","16192",2,20,78,8.3,0,1,39.3,63.7,6.2,"WGS84",51.26599,21.73509,"B14","8","U111","8","mineral","POLAND"
"326","16193",2,18,80,22.9,0,1.4,15.6,33.7,6.8,"WGS84",51.41961,22.18379,"C10","8","U120","8","mineral","POLAND"
"327","16194",2,18,80,32.1,0,1.9,19.1,40.8,9.4,"WGS84",51.41362,22.24063,"C30","8","U111","8","mineral","POLAND"
"328","16195",14,75,10,7.2,0,1.1,43.6,161.6,10.2,"WGS84",51.33413,22.13162,"B75","E10","U111","U400","mineral","POLAND"
"329","16196",3,37,59,10.7,0,1.1,19.6,35.7,8.2,"WGS84",51.14774,21.64665,"B21","8","U111","8","mineral","POLAND"
"330","16197",1,18,81,8.8,0,0.9,32,47.6,5.7,"WGS84",50.7564,18.19635,"B54","8","U111","8","mineral","POLAND"
"331","16198",2,21,78,10.5,0,1.1,28.3,43.6,6.8,"WGS84",51.30141,21.74427,"B45","8","U111","8","mineral","POLAND"
"332","16199",3,31,66,14.4,0,1.4,26.2,83.3,4.5,"WGS84",51.27746,21.6217,"B12","8","U111","8","mineral","POLAND"
"333","16200",4,16,80,13.5,1,1.3,26.1,32.2,5.9,"WGS84",51.31288,21.63077,"B14","8","U111","8","mineral","POLAND"
"334","16201",1,9,90,13.7,0,1.2,53.5,70.5,7.2,"WGS84",51.07404,21.65684,"E20","8","U111","8","mineral","POLAND"
"335","16202",5,15,81,7.2,1,0.9,19.5,59.1,5.6,"WGS84",52.03988,19.40098,"B18","8","U111","8","mineral","POLAND"
"336","16203",2,6,91,8.3,0,0.9,37.6,97.3,3.9,"WGS84",52.01348,19.27779,"B18","8","U111","8","mineral","POLAND"
"337","16204",4,17,78,10.7,0,1.3,77.9,159.7,3.7,"WGS84",51.85336,19.01026,"B18","8","U111","8","mineral","POLAND"
"338","16205",4,16,79,7.5,3,0.6,29.1,54.2,6.6,"WGS84",52.2357,19.44258,"B11","8","U111","8","mineral","POLAND"
"339","16206",3,16,81,5.5,1,0.6,47.4,76.6,3.1,"WGS84",51.92,18.84773,"B14","8","U111","8","mineral","POLAND"
"340","16207",10,11,79,52.1,0,4.9,31.3,36.4,16.2,"WGS84",51.86871,18.80832,"E20","8","U400","8","mineral","POLAND"
"341","16208",7,21,72,12.7,0,1.4,39.8,62.9,7.6,"WGS84",51.90653,18.78644,"B22","8","U111","8","mineral","POLAND"
"342","16209",21,49,31,20,1,2.2,32.5,57.7,9.2,"WGS84",49.61637,20.40288,"E20","8","U400","8","mineral","POLAND"
"343","16210",13,31,55,38.1,1,3,15.9,53.5,11.4,"WGS84",49.46395,20.48163,"C10","8","U364","8","mineral","POLAND"
"344","16211",16,50,35,16.6,1,1.8,76,119.4,8.4,"WGS84",49.55539,20.47356,"B71","E10","U111","8","mineral","POLAND"
"345","16212",23,59,18,36.5,1,3.6,23.9,95.3,8.5,"WGS84",49.61618,20.20692,"E20","8","U400","8","mineral","POLAND"
"346","16213",1,7,92,14.9,1,1.3,15,44,4.3,"WGS84",49.99709,20.59908,"E20","8","U400","8","mineral","POLAND"
"347","16214",9,83,8,7.7,1,0.9,21.7,108.1,6.5,"WGS84",51.24866,22.0797,"E20","8","U111","8","mineral","POLAND"
"348","16215",5,13,82,8.6,2,0.9,48.2,125.5,4.7,"WGS84",52.1204,18.82869,"B11","8","U111","8","mineral","POLAND"
"349","16216",2,6,92,8.9,1,0.9,25.4,73.5,5,"WGS84",52.13023,18.44785,"B21","8","U111","8","mineral","POLAND"
"350","16217",2,5,93,21.5,1,1.2,24.6,60.9,4.2,"WGS84",50.67315,18.0962,"C30","8","U120","8","mineral","POLAND"
"351","16218",1,6,93,16.9,2,1.1,11.4,42.9,6.9,"WGS84",50.62157,18.05888,"C20","8","U120","8","mineral","POLAND"
"352","16219",6,18,76,9.1,0,0.9,31.5,48,5.7,"WGS84",51.72644,19.01403,"B11","8","U111","8","mineral","POLAND"
"353","16220",2,8,90,7.9,1,1,84.6,97.8,3.6,"WGS84",52.22747,19.76605,"B14","8","U111","8","mineral","POLAND"
"354","16221",2,4,94,8.2,1,0.9,82.4,41.7,3.1,"WGS84",52.05437,19.66908,"B15","8","U111","8","mineral","POLAND"
"355","16222",9,21,70,33.8,1,3,28.6,40.6,10.8,"WGS84",52.10055,19.76762,"E20","8","U111","8","mineral","POLAND"
"356","16223",5,16,79,10.8,0,1.1,0,41.4,4.6,"WGS84",51.58829,18.92823,"E20","8","U400","8","mineral","POLAND"
"357","16224",2,8,90,33.2,1,2.7,0,27.2,7.7,"WGS84",51.62845,19.11101,"E20","8","U111","8","mineral","POLAND"
"358","16225",25,30,45,41.8,3,3.9,37.8,67.3,31,"WGS84",52.20572,18.40326,"E20","8","U111","8","mineral","POLAND"
"359","16227",3,16,81,8.8,1,0.9,19.4,47.1,2.7,"WGS84",52.36329,18.96612,"B14","8","U111","8","mineral","POLAND"
"360","16228",6,10,83,25.4,1,2.3,41.8,99.5,8.5,"WGS84",52.19738,18.51962,"B54","8","U111","8","mineral","POLAND"
"361","16229",6,16,78,8.3,1,0.8,29.2,92.3,4.7,"WGS84",52.47543,21.99827,"B18","8","U111","8","mineral","POLAND"
"362","16230",2,16,81,6.4,1,0.8,45.8,49.8,3.6,"WGS84",52.48125,22.11952,"B14","8","U111","8","mineral","POLAND"
"363","16231",7,23,70,7.6,0,0.8,29.3,101.4,3.6,"WGS84",52.36934,18.64161,"B18","8","U111","8","mineral","POLAND"
"364","16232",5,9,86,25.5,0,1.8,41.8,156.6,7,"WGS84",52.35424,18.84585,"B18","8","U111","8","mineral","POLAND"
"365","16233",1,12,87,7.7,0,0.9,14.8,68.9,2.3,"WGS84",52.45679,18.92584,"B18","8","U111","8","mineral","POLAND"
"366","16234",3,16,81,6.8,1,0.8,34.1,86.2,4,"WGS84",51.75296,21.95078,"B54","8","U111","8","mineral","POLAND"
"367","16235",16,23,62,19.3,1,2.2,19.7,86.3,17.1,"WGS84",52.38391,21.82402,"B18","8","U111","8","mineral","POLAND"
"368","16236",1,8,91,16.1,2,1.1,77.7,40.4,2.8,"WGS84",51.97499,18.59448,"B14","8","U111","8","mineral","POLAND"
"369","16237",16,28,56,130.7,1,11.1,18.4,58.4,40,"WGS84",51.98428,18.71368,"E20","8","U111","8","organic","POLAND"
"370","16238",4,13,83,7.6,1,0.7,18,106.7,6.5,"WGS84",51.2071,21.77801,"B13","8","U111","8","mineral","POLAND"
"371","16239",18,80,2,15.3,1,1.9,15.9,114.9,13.9,"WGS84",50.80259,21.64575,"B13","8","U111","8","mineral","POLAND"
"372","16240",1,4,95,12,0,1.1,75.8,60.5,3.7,"WGS84",51.6969,18.6872,"B14","8","U111","8","mineral","POLAND"
"373","16241",1,5,95,26,0,1.2,0,26.1,5.1,"WGS84",51.89213,18.49073,"C20","8","U400","8","mineral","POLAND"
"374","16242",2,7,91,14.8,0,1.3,14.7,22.2,4.9,"WGS84",51.84278,18.42291,"B54","8","U111","8","mineral","POLAND"
"375","16243",3,13,85,17.6,0,1.6,116.7,129.7,5.8,"WGS84",51.78719,18.4416,"B16","8","U111","8","mineral","POLAND"
"376","16244",1,6,92,3.9,0,0.6,28.3,50.9,5,"WGS84",52.94187,18.72566,"B53","8","U111","8","mineral","POLAND"
"377","16245",7,8,85,111.2,0,3.1,14.5,47.6,0,"WGS84",51.67479,18.74124,"C30","8","U120","8","mineral","POLAND"
"378","16246",7,61,32,8.7,1,0.8,53.2,132.4,9,"WGS84",51.60775,18.67006,"B21","8","U111","8","mineral","POLAND"
"379","16247",4,12,84,16.1,1,1.4,25.2,30.6,13.5,"WGS84",51.52139,18.85693,"C10","8","U400","8","mineral","POLAND"
"380","16248",4,41,55,15.5,0,1.3,48.8,171.2,2.8,"WGS84",51.55214,18.68847,"B14","8","U111","8","mineral","POLAND"
"381","16249",2,47,51,9.7,0,0.9,90.5,164.2,3.5,"WGS84",51.68223,18.39289,"B43","8","U111","8","mineral","POLAND"
"382","16250",15,62,23,12.7,3,1.3,21,81.7,20.6,"WGS84",51.65818,18.47581,"B11","8","U111","8","mineral","POLAND"
"383","16251",3,9,88,16.1,0,1,118.7,35,4.7,"WGS84",51.54067,18.59908,"B21","8","U111","8","mineral","POLAND"
